AccountingDate,DiffMeanHourlyPayPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleMedianBonusPayPercent,FemaleMedianBonusPayPercent,MaleLowerPayBand,FemaleLowerPayBand,MaleMiddlePayBand,FemaleMiddlePayBand,MaleUpperPayBand,FemaleUpperPayBand,MaleUpperQuartilePayBand,FemaleUpperQuartilePayBand,CompanyLinkToGPGInfo,ResponsiblePerson,SubmittedDate,EmployerName,CompanyNumber,Address1,Address2,Address3,Country,PostCode,PoBox,SicCodes
04/04/2014 00:00:00,36.00,56.00,45.00,42.00,67.00,72.00,1.00,38.00,28.00,63.00,69.00,23.00,23.00,9.00,https://BANDBJONESLIMITED.co.uk/GPGData,Firstname56 Lastname56 (Jobtitle 56),17/06/2014 00:00:00,B AND B JONES LIMITED,06490066,Penybont,,Oswestry,,SY10 9JG,,1410
04/04/2014 00:00:00,9.00,1.00,76.00,64.00,3.00,99.00,38.00,40.00,54.00,75.00,80.00,19.00,16.00,98.00,https://BANDBLANDDEVELOPMENTSLIMITED.co.uk/GPGData,Firstname59 Lastname59 (Jobtitle 59),22/10/2014 00:00:00,B AND B LAND DEVELOPMENTS LIMITED,05460454,Downing Court,Gorleston,Great Yarmouth,,NR31 7BA,,41100
04/04/2014 00:00:00,63.00,35.00,51.00,45.00,25.00,4.00,74.00,83.00,92.00,8.00,1.00,69.00,37.00,27.00,https://BANDBLANDHOLDINGSLIMITED.co.uk/GPGData,Firstname60 Lastname60 (Jobtitle 60),12/01/2015 00:00:00,B AND B LAND HOLDINGS LIMITED,08586138,Downing Court,Gorleston,Great Yarmouth,,NR31 7BA,,64209
04/04/2014 00:00:00,75.00,76.00,34.00,94.00,24.00,68.00,99.00,45.00,50.00,64.00,50.00,52.00,88.00,51.00,https://BANDBWINESLTD.co.uk/GPGData,Firstname320 Lastname320 (Jobtitle 320),08/02/2015 00:00:00,B AND B WINES LTD,07994792,Vansittart Road,,Forestgate,,E7 0AS,,47110
04/04/2014 00:00:00,98.00,15.00,15.00,44.00,63.00,100.00,34.00,68.00,9.00,48.00,53.00,14.00,12.00,93.00,https://B.&B.LIFTINGEQUIPMENTLTD..co.uk/GPGData,Firstname61 Lastname61 (Jobtitle 61),12/06/2014 00:00:00,B. & B. LIFTING EQUIPMENT LTD.,SC201020,82 Muir Street,,Hamilton,,ML3 6BJ,,82990
04/04/2014 00:00:00,23.00,13.00,16.00,81.00,50.00,61.00,88.00,60.00,42.00,68.00,35.00,99.00,17.00,36.00,https://B.&B.VENDINGLIMITED.co.uk/GPGData,Firstname316 Lastname316 (Jobtitle 316),07/10/2014 00:00:00,B. & B. VENDING LIMITED,00964071,Crown Road,,Stoke On Trent,,ST1 5NJ,,"56210,77330"
04/04/2014 00:00:00,5.00,4.00,14.00,81.00,93.00,43.00,79.00,25.00,49.00,45.00,36.00,37.00,97.00,8.00,https://B.&B.WESTLONDONLIMITED.co.uk/GPGData,Firstname318 Lastname318 (Jobtitle 318),21/10/2014 00:00:00,B. & B. WEST LONDON LIMITED,01807240,Second Avenue,Acton,London,,W3 7RX,,
04/04/2014 00:00:00,100.00,40.00,2.00,43.00,95.00,13.00,52.00,21.00,70.00,79.00,53.00,79.00,100.00,6.00,https://B.A.D.MEDIALIMITED.co.uk/GPGData,Firstname204 Lastname204 (Jobtitle 204),16/04/2014 00:00:00,B. A. D. MEDIA LIMITED,10296350,Kilburn High Road,,London,Great Britain,NW6 7QE,,59200
04/04/2014 00:00:00,50.00,82.00,51.00,30.00,37.00,34.00,10.00,31.00,2.00,86.00,60.00,78.00,44.00,27.00,https://B.ADVISORYLIMITED.co.uk/GPGData,Firstname206 Lastname206 (Jobtitle 206),27/10/2014 00:00:00,B. ADVISORY LIMITED,10183946,Church Street,,Burnham,United Kingdom,SL1 7HZ,,62090
01/04/2014 00:00:00,67.00,50.00,1.00,41.00,39.00,73.00,20.00,69.00,26.00,97.00,33.00,22.00,87.00,82.00,https://BaberghDistrictCouncil.co.uk/GPGData,Firstname480 Lastname480 (Jobtitle 480),24/08/2014 00:00:00,Babergh District Council,,Address line 480,,City480,Country480,Post Code480,,1
01/04/2014 00:00:00,99.00,16.00,5.00,54.00,24.00,46.00,38.00,96.00,31.00,24.00,81.00,12.00,52.00,33.00,https://BackwellParishCouncil.co.uk/GPGData,Firstname481 Lastname481 (Jobtitle 481),05/05/2014 00:00:00,Backwell Parish Council,,Address line 481,,City481,Country481,Post Code481,,1
01/04/2014 00:00:00,84.00,99.00,46.00,12.00,85.00,68.00,33.00,63.00,33.00,45.00,61.00,23.00,97.00,77.00,https://BadgerFarmParish.co.uk/GPGData,Firstname482 Lastname482 (Jobtitle 482),21/02/2015 00:00:00,Badger Farm Parish,,Address line 482,,City482,Country482,Post Code482,,1
01/04/2014 00:00:00,82.00,21.00,43.00,75.00,50.00,54.00,1.00,69.00,97.00,85.00,8.00,88.00,53.00,42.00,https://BagilltCommunityCouncil.co.uk/GPGData,Firstname483 Lastname483 (Jobtitle 483),18/01/2015 00:00:00,Bagillt Community Council,,Address line 483,,City483,Country483,Post Code483,,1
01/04/2014 00:00:00,29.00,0.00,15.00,46.00,22.00,45.00,90.00,73.00,22.00,50.00,57.00,48.00,26.00,73.00,https://BaildonTownCouncil.co.uk/GPGData,Firstname343 Lastname343 (Jobtitle 343),07/09/2014 00:00:00,Baildon Town Council,,Address line 343,,City343,Country343,Post Code343,,1
01/04/2014 00:00:00,94.00,79.00,36.00,43.00,96.00,60.00,12.00,72.00,43.00,50.00,20.00,56.00,45.00,9.00,https://BakewellTownCouncil.co.uk/GPGData,Firstname344 Lastname344 (Jobtitle 344),09/08/2014 00:00:00,Bakewell Town Council,,Address line 344,,City344,Country344,Post Code344,,1
01/04/2014 00:00:00,42.00,98.00,11.00,18.00,29.00,47.00,99.00,33.00,35.00,62.00,14.00,94.00,50.00,37.00,https://BaldertonParishCouncil.co.uk/GPGData,Firstname345 Lastname345 (Jobtitle 345),11/10/2014 00:00:00,Balderton Parish Council,,Address line 345,,City345,Country345,Post Code345,,1
01/04/2014 00:00:00,96.00,20.00,58.00,38.00,43.00,81.00,35.00,82.00,44.00,58.00,36.00,88.00,66.00,72.00,https://BallymenaBoroughCouncil.co.uk/GPGData,Firstname346 Lastname346 (Jobtitle 346),31/05/2014 00:00:00,Ballymena Borough Council,,Address line 346,,City346,Country346,Post Code346,,1
01/04/2014 00:00:00,15.00,61.00,59.00,26.00,86.00,20.00,85.00,60.00,77.00,75.00,39.00,3.00,15.00,80.00,https://BallymoneyBoroughCouncil.co.uk/GPGData,Firstname347 Lastname347 (Jobtitle 347),05/05/2014 00:00:00,Ballymoney Borough Council,,Address line 347,,City347,Country347,Post Code347,,1
01/04/2014 00:00:00,51.00,42.00,31.00,66.00,0.00,11.00,97.00,67.00,94.00,3.00,17.00,73.00,30.00,18.00,https://BamptonParishCouncil.co.uk/GPGData,Firstname348 Lastname348 (Jobtitle 348),02/06/2014 00:00:00,Bampton Parish Council,,Address line 348,,City348,Country348,Post Code348,,1
01/04/2014 00:00:00,5.00,16.00,78.00,41.00,77.00,93.00,97.00,30.00,48.00,38.00,92.00,89.00,27.00,13.00,https://BamptonTownCouncil.co.uk/GPGData,Firstname349 Lastname349 (Jobtitle 349),18/06/2014 00:00:00,BamptonTown Council,,Address line 349,,City349,Country349,Post Code349,,1
01/04/2014 00:00:00,18.00,35.00,74.00,75.00,58.00,98.00,50.00,98.00,37.00,34.00,11.00,68.00,28.00,44.00,https://BanburyTownCouncil.co.uk/GPGData,Firstname350 Lastname350 (Jobtitle 350),10/08/2014 00:00:00,Banbury Town Council,,Address line 350,,City350,Country350,Post Code350,,1
01/04/2014 00:00:00,2.00,78.00,21.00,53.00,15.00,53.00,73.00,57.00,57.00,65.00,74.00,26.00,66.00,51.00,https://BardneyGroupParishCouncil.co.uk/GPGData,Firstname351 Lastname351 (Jobtitle 351),28/05/2014 00:00:00,Bardney Group Parish Council,,Address line 351,,City351,Country351,Post Code351,,1
01/04/2014 00:00:00,67.00,9.00,39.00,34.00,50.00,32.00,79.00,4.00,72.00,2.00,76.00,45.00,34.00,25.00,https://BarkingandDagenhamCouncil.co.uk/GPGData,Firstname352 Lastname352 (Jobtitle 352),28/05/2014 00:00:00,Barking and Dagenham Council,,Address line 352,,City352,Country352,Post Code352,,1
01/04/2014 00:00:00,2.00,28.00,73.00,45.00,34.00,85.00,75.00,75.00,74.00,95.00,90.00,13.00,93.00,43.00,https://BarrowinFurnessBoroughCouncil.co.uk/GPGData,Firstname379 Lastname379 (Jobtitle 379),31/01/2015 00:00:00,Barrow in Furness Borough Council,,Address line 379,,City379,Country379,Post Code379,,1
01/04/2014 00:00:00,47.00,44.00,82.00,6.00,34.00,44.00,52.00,63.00,12.00,39.00,34.00,94.00,11.00,98.00,https://BartestreewithLugwardineGroupParishCouncil.co.uk/GPGData,Firstname380 Lastname380 (Jobtitle 380),11/11/2014 00:00:00,Bartestree with Lugwardine Group Parish Council,,Address line 380,,City380,Country380,Post Code380,,1
01/04/2014 00:00:00,9.00,25.00,40.00,52.00,21.00,38.00,80.00,22.00,93.00,43.00,96.00,88.00,14.00,94.00,https://BartsHealthNHSTrust.co.uk/GPGData,Firstname381 Lastname381 (Jobtitle 381),30/08/2014 00:00:00,Barts Health NHS Trust,,Address line 381,,City381,Country381,Post Code381,,1
01/04/2014 00:00:00,93.00,91.00,34.00,37.00,38.00,62.00,16.00,20.00,31.00,24.00,94.00,44.00,70.00,59.00,https://BasildonandThurrockUniversityHospitalsNHSFoundationTrust.co.uk/GPGData,Firstname382 Lastname382 (Jobtitle 382),02/03/2015 00:00:00,Basildon and Thurrock University Hospitals NHS Foundation Trust,,Address line 382,,City382,Country382,Post Code382,,1
01/04/2014 00:00:00,23.00,22.00,91.00,34.00,64.00,18.00,95.00,17.00,50.00,18.00,59.00,61.00,73.00,35.00,https://BasildonDistrictCouncil.co.uk/GPGData,Firstname383 Lastname383 (Jobtitle 383),13/12/2014 00:00:00,Basildon District Council,,Address line 383,,City383,Country383,Post Code383,,1
01/04/2014 00:00:00,99.00,26.00,43.00,33.00,69.00,74.00,18.00,75.00,37.00,60.00,24.00,77.00,21.00,42.00,https://BasildonParishCouncil.co.uk/GPGData,Firstname384 Lastname384 (Jobtitle 384),31/07/2014 00:00:00,Basildon Parish Council,,Address line 384,,City384,Country384,Post Code384,,1
01/04/2014 00:00:00,88.00,92.00,39.00,53.00,33.00,7.00,54.00,83.00,15.00,39.00,49.00,34.00,65.00,57.00,https://BasingstokeandDeaneBoroughCouncil.co.uk/GPGData,Firstname385 Lastname385 (Jobtitle 385),23/12/2014 00:00:00,Basingstoke and Deane Borough Council,,Address line 385,,City385,Country385,Post Code385,,1
01/04/2014 00:00:00,20.00,5.00,40.00,65.00,85.00,13.00,14.00,57.00,83.00,6.00,83.00,7.00,14.00,6.00,https://BassetlawDistrictCouncil.co.uk/GPGData,Firstname386 Lastname386 (Jobtitle 386),16/06/2014 00:00:00,Bassetlaw District Council,,Address line 386,,City386,Country386,Post Code386,,1
01/04/2014 00:00:00,11.00,25.00,78.00,40.00,10.00,32.00,76.00,77.00,55.00,35.00,2.00,73.00,50.00,26.00,https://BathandNorthEastSomersetCouncil.co.uk/GPGData,Firstname387 Lastname387 (Jobtitle 387),14/10/2014 00:00:00,Bath and North East Somerset Council,,Address line 387,,City387,Country387,Post Code387,,1
01/04/2014 00:00:00,43.00,11.00,45.00,78.00,27.00,65.00,13.00,14.00,26.00,66.00,52.00,28.00,79.00,97.00,https://BaughurstParishCouncil.co.uk/GPGData,Firstname388 Lastname388 (Jobtitle 388),31/10/2014 00:00:00,Baughurst Parish Council,,Address line 388,,City388,Country388,Post Code388,,1
01/04/2014 00:00:00,73.00,74.00,76.00,97.00,99.00,12.00,32.00,50.00,63.00,73.00,21.00,52.00,63.00,20.00,https://BiltoninAinstywithBickertonParishCouncil.co.uk/GPGData,Firstname32 Lastname32 (Jobtitle 32),30/11/2014 00:00:00,Bilton in Ainsty with Bickerton Parish Council,,Address line 32,,City32,Country32,Post Code32,,1
01/04/2014 00:00:00,54.00,99.00,12.00,8.00,35.00,36.00,27.00,72.00,95.00,17.00,54.00,64.00,33.00,92.00,https://BinfieldParishCouncil.co.uk/GPGData,Firstname33 Lastname33 (Jobtitle 33),09/12/2014 00:00:00,Binfield Parish Council,,Address line 33,,City33,Country33,Post Code33,,1
01/04/2014 00:00:00,57.00,76.00,25.00,41.00,83.00,95.00,73.00,10.00,72.00,32.00,79.00,10.00,25.00,41.00,https://BinghamTownCouncil.co.uk/GPGData,Firstname34 Lastname34 (Jobtitle 34),30/09/2014 00:00:00,Bingham Town Council,,Address line 34,,City34,Country34,Post Code34,,1
01/04/2014 00:00:00,81.00,50.00,63.00,23.00,39.00,67.00,32.00,34.00,94.00,48.00,56.00,45.00,96.00,58.00,https://BingleyTownCouncil.co.uk/GPGData,Firstname35 Lastname35 (Jobtitle 35),29/06/2014 00:00:00,Bingley Town Council,,Address line 35,,City35,Country35,Post Code35,,1
01/04/2014 00:00:00,65.00,52.00,21.00,90.00,58.00,95.00,32.00,78.00,39.00,40.00,68.00,53.00,96.00,45.00,https://BirminghamandSolihullMentalHealthNHSFoundationTrust.co.uk/GPGData,Firstname36 Lastname36 (Jobtitle 36),18/10/2014 00:00:00,Birmingham and Solihull Mental Health NHS Foundation Trust,,Address line 36,,City36,Country36,Post Code36,,1
01/04/2014 00:00:00,7.00,51.00,22.00,64.00,27.00,90.00,94.00,2.00,90.00,95.00,58.00,8.00,94.00,33.00,https://BirminghamChildren'sHospitalNHSFoundationTrust.co.uk/GPGData,Firstname37 Lastname37 (Jobtitle 37),25/03/2015 00:00:00,Birmingham Children's Hospital NHS Foundation Trust,,Address line 37,,City37,Country37,Post Code37,,1
01/04/2014 00:00:00,71.00,17.00,18.00,17.00,57.00,89.00,84.00,34.00,59.00,6.00,6.00,18.00,98.00,7.00,https://BirminghamCityCouncil.co.uk/GPGData,Firstname38 Lastname38 (Jobtitle 38),03/08/2014 00:00:00,"Birmingham City Council ",,Address line 38,,City38,Country38,Post Code38,,1
01/04/2014 00:00:00,96.00,85.00,73.00,1.00,4.00,93.00,43.00,72.00,31.00,71.00,88.00,16.00,84.00,77.00,https://BirminghamCommunityHealthcareNHSTrust.co.uk/GPGData,Firstname39 Lastname39 (Jobtitle 39),23/05/2014 00:00:00,Birmingham Community Healthcare NHS Trust,,Address line 39,,City39,Country39,Post Code39,,1
01/04/2014 00:00:00,96.00,98.00,2.00,28.00,50.00,11.00,24.00,47.00,21.00,24.00,25.00,94.00,9.00,14.00,https://BirminghamWomen'sNHSFoundationTrust.co.uk/GPGData,Firstname40 Lastname40 (Jobtitle 40),21/06/2014 00:00:00,Birmingham Women's NHS Foundation Trust,,Address line 40,,City40,Country40,Post Code40,,1
01/04/2014 00:00:00,51.00,98.00,16.00,79.00,87.00,93.00,61.00,90.00,99.00,54.00,11.00,51.00,36.00,58.00,https://BishopAucklandTownCouncil.co.uk/GPGData,Firstname41 Lastname41 (Jobtitle 41),01/05/2014 00:00:00,Bishop Auckland Town Council,,Address line 41,,City41,Country41,Post Code41,,1
01/04/2014 00:00:00,62.00,30.00,69.00,36.00,40.00,49.00,82.00,87.00,52.00,98.00,15.00,56.00,23.00,46.00,https://BishopClearyCatholicMultiAcademyCompany.co.uk/GPGData,Firstname152 Lastname152 (Jobtitle 152),26/06/2014 00:00:00,Bishop Cleary Catholic Multi Academy Company,,Address line 152,,City152,Country152,Post Code152,,1
01/04/2014 00:00:00,100.00,64.00,32.00,94.00,15.00,11.00,45.00,89.00,92.00,26.00,99.00,53.00,53.00,13.00,https://BishopMiddleham&MainsforthParishCouncil.co.uk/GPGData,Firstname153 Lastname153 (Jobtitle 153),01/12/2014 00:00:00,Bishop Middleham & Mainsforth Parish Council,,Address line 153,,City153,Country153,Post Code153,,1
01/04/2014 00:00:00,6.00,16.00,31.00,89.00,14.00,63.00,34.00,11.00,87.00,56.00,47.00,82.00,54.00,36.00,https://BishopsCanningsParishCouncil.co.uk/GPGData,Firstname154 Lastname154 (Jobtitle 154),07/03/2015 00:00:00,Bishops Cannings Parish Council,,Address line 154,,City154,Country154,Post Code154,,1
01/04/2014 00:00:00,52.00,76.00,98.00,79.00,37.00,43.00,21.00,9.00,92.00,67.00,33.00,61.00,93.00,28.00,https://Bishop'sWalthamParishCouncil.co.uk/GPGData,Firstname155 Lastname155 (Jobtitle 155),08/02/2015 00:00:00,Bishop's Waltham Parish Council,,Address line 155,,City155,Country155,Post Code155,,1
01/04/2014 00:00:00,85.00,35.00,93.00,28.00,58.00,53.00,44.00,97.00,89.00,22.00,48.00,74.00,21.00,76.00,https://BroadlandDistrictCouncil.co.uk/GPGData,Firstname399 Lastname399 (Jobtitle 399),21/05/2014 00:00:00,Broadland District Council,,Address line 399,,City399,Country399,Post Code399,,1
01/04/2014 00:00:00,81.00,13.00,76.00,41.00,50.00,8.00,56.00,98.00,34.00,14.00,63.00,95.00,84.00,41.00,https://BroadstairsandStPetersTownCouncil.co.uk/GPGData,Firstname400 Lastname400 (Jobtitle 400),04/02/2015 00:00:00,Broadstairs and St Peters Town Council,,Address line 400,,City400,Country400,Post Code400,,1
01/04/2014 00:00:00,21.00,53.00,34.00,10.00,16.00,23.00,97.00,5.00,34.00,17.00,66.00,29.00,19.00,85.00,https://BroadwindsorGroupParishCouncil.co.uk/GPGData,Firstname401 Lastname401 (Jobtitle 401),01/03/2015 00:00:00,Broadwindsor Group Parish Council,,Address line 401,,City401,Country401,Post Code401,,1
01/04/2014 00:00:00,85.00,64.00,81.00,72.00,14.00,18.00,60.00,41.00,43.00,7.00,38.00,93.00,98.00,80.00,https://BrockworthParishCouncil.co.uk/GPGData,Firstname402 Lastname402 (Jobtitle 402),17/01/2015 00:00:00,Brockworth Parish Council,,Address line 402,,City402,Country402,Post Code402,,1
01/04/2014 00:00:00,24.00,91.00,41.00,65.00,51.00,3.00,1.00,99.00,19.00,82.00,65.00,70.00,65.00,30.00,https://BromleyandWinslowTownCouncil.co.uk/GPGData,Firstname403 Lastname403 (Jobtitle 403),27/03/2015 00:00:00,Bromley and Winslow Town Council,,Address line 403,,City403,Country403,Post Code403,,1
01/04/2014 00:00:00,41.00,3.00,24.00,45.00,54.00,43.00,25.00,95.00,61.00,92.00,50.00,74.00,69.00,40.00,https://BromleyHealthcare.co.uk/GPGData,Firstname404 Lastname404 (Jobtitle 404),30/01/2015 00:00:00,Bromley Healthcare,,Address line 404,,City404,Country404,Post Code404,,1
01/04/2014 00:00:00,30.00,73.00,69.00,5.00,23.00,3.00,52.00,71.00,38.00,55.00,61.00,27.00,77.00,16.00,https://BrookLearningTrust.co.uk/GPGData,Firstname405 Lastname405 (Jobtitle 405),18/04/2014 00:00:00,Brook Learning Trust,,Address line 405,,City405,Country405,Post Code405,,1
01/04/2014 00:00:00,51.00,35.00,13.00,59.00,71.00,63.00,59.00,100.00,72.00,69.00,96.00,35.00,89.00,7.00,https://BroughtonandBrettonCommunityCouncil.co.uk/GPGData,Firstname406 Lastname406 (Jobtitle 406),09/03/2015 00:00:00,Broughton and Bretton Community Council,,Address line 406,,City406,Country406,Post Code406,,1
01/04/2014 00:00:00,31.00,33.00,52.00,46.00,73.00,49.00,50.00,86.00,71.00,70.00,53.00,67.00,14.00,1.00,https://BroughtonandMiltonKeynesParishCouncil.co.uk/GPGData,Firstname407 Lastname407 (Jobtitle 407),10/04/2014 00:00:00,Broughton and Milton Keynes Parish Council,,Address line 407,,City407,Country407,Post Code407,,1
01/04/2014 00:00:00,10.00,52.00,14.00,69.00,35.00,1.00,77.00,40.00,14.00,45.00,71.00,97.00,99.00,51.00,https://BroughtonAstleyParishCouncil.co.uk/GPGData,Firstname408 Lastname408 (Jobtitle 408),27/02/2015 00:00:00,Broughton Astley Parish Council,,Address line 408,,City408,Country408,Post Code408,,1
01/04/2014 00:00:00,79.00,13.00,27.00,94.00,84.00,54.00,84.00,9.00,92.00,32.00,95.00,23.00,36.00,67.00,https://BroxtonandDistrictParishCouncil.co.uk/GPGData,Firstname142 Lastname142 (Jobtitle 142),04/10/2014 00:00:00,Broxton and District Parish Council,,Address line 142,,City142,Country142,Post Code142,,1
01/04/2014 00:00:00,49.00,31.00,75.00,6.00,95.00,87.00,34.00,13.00,98.00,39.00,1.00,9.00,46.00,53.00,https://BrymptonParishCouncil.co.uk/GPGData,Firstname143 Lastname143 (Jobtitle 143),31/07/2014 00:00:00,Brympton Parish Council,,Address line 143,,City143,Country143,Post Code143,,1
01/04/2014 00:00:00,86.00,52.00,24.00,93.00,27.00,79.00,98.00,82.00,95.00,46.00,89.00,6.00,80.00,34.00,https://BrynfordCommunityCouncil.co.uk/GPGData,Firstname312 Lastname312 (Jobtitle 312),30/08/2014 00:00:00,Brynford Community Council,,Address line 312,,City312,Country312,Post Code312,,1
01/04/2014 00:00:00,69.00,16.00,42.00,67.00,65.00,79.00,97.00,2.00,50.00,9.00,29.00,98.00,73.00,58.00,https://BuckfastleighTownCouncil.co.uk/GPGData,Firstname144 Lastname144 (Jobtitle 144),04/09/2014 00:00:00,Buckfastleigh Town Council,,Address line 144,,City144,Country144,Post Code144,,1
01/04/2014 00:00:00,52.00,52.00,57.00,65.00,4.00,0.00,54.00,4.00,2.00,36.00,15.00,81.00,34.00,53.00,https://BuckhurstHillParishCouncil.co.uk/GPGData,Firstname145 Lastname145 (Jobtitle 145),21/12/2014 00:00:00,Buckhurst Hill Parish Council,,Address line 145,,City145,Country145,Post Code145,,1
01/04/2014 00:00:00,71.00,47.00,53.00,29.00,78.00,79.00,42.00,16.00,94.00,90.00,83.00,81.00,16.00,68.00,https://BuckinghamParkParishCouncil.co.uk/GPGData,Firstname146 Lastname146 (Jobtitle 146),18/10/2014 00:00:00,Buckingham Park Parish Council,,Address line 146,,City146,Country146,Post Code146,,1
01/04/2014 00:00:00,56.00,43.00,77.00,59.00,89.00,24.00,37.00,21.00,58.00,85.00,82.00,21.00,60.00,85.00,https://BuckinghamTownCouncil.co.uk/GPGData,Firstname147 Lastname147 (Jobtitle 147),29/11/2014 00:00:00,Buckingham Town Council,,Address line 147,,City147,Country147,Post Code147,,1
01/04/2014 00:00:00,47.00,94.00,42.00,69.00,36.00,45.00,25.00,51.00,93.00,7.00,15.00,70.00,78.00,84.00,https://BuckinghamshireCountyCouncil.co.uk/GPGData,Firstname148 Lastname148 (Jobtitle 148),10/07/2014 00:00:00,Buckinghamshire County Council,,Address line 148,,City148,Country148,Post Code148,,1
01/04/2014 00:00:00,24.00,1.00,82.00,88.00,43.00,80.00,1.00,74.00,76.00,61.00,51.00,94.00,94.00,51.00,https://BuckinghamshireFire&RescueService.co.uk/GPGData,Firstname149 Lastname149 (Jobtitle 149),07/10/2014 00:00:00,Buckinghamshire Fire & Rescue Service,,Address line 149,,City149,Country149,Post Code149,,1
01/04/2014 00:00:00,42.00,52.00,20.00,29.00,4.00,34.00,64.00,38.00,59.00,43.00,55.00,69.00,70.00,78.00,https://BuckinghamshireFireandRescueService.co.uk/GPGData,Firstname150 Lastname150 (Jobtitle 150),02/09/2014 00:00:00,Buckinghamshire Fire and Rescue Service,,Address line 150,,City150,Country150,Post Code150,,1
01/04/2014 00:00:00,95.00,93.00,94.00,82.00,1.00,41.00,21.00,47.00,40.00,19.00,52.00,20.00,8.00,71.00,https://BuckinghamshireHealthcareNHSTrust.co.uk/GPGData,Firstname151 Lastname151 (Jobtitle 151),28/10/2014 00:00:00,Buckinghamshire Healthcare NHS Trust,,Address line 151,,City151,Country151,Post Code151,,1
01/04/2014 00:00:00,51.00,6.00,57.00,41.00,37.00,72.00,77.00,65.00,98.00,28.00,80.00,7.00,84.00,91.00,https://BuryMetropolitanBoroughCouncil.co.uk/GPGData,Firstname466 Lastname466 (Jobtitle 466),06/11/2014 00:00:00,Bury Metropolitan Borough Council,,Address line 466,,City466,Country466,Post Code466,,1
01/04/2014 00:00:00,80.00,13.00,87.00,6.00,85.00,96.00,30.00,1.00,72.00,99.00,72.00,81.00,88.00,24.00,https://BuryStEdmundsTownCouncil.co.uk/GPGData,Firstname467 Lastname467 (Jobtitle 467),03/03/2015 00:00:00,Bury St Edmunds Town Council,,Address line 467,,City467,Country467,Post Code467,,1
01/04/2014 00:00:00,81.00,99.00,67.00,63.00,94.00,87.00,30.00,71.00,99.00,56.00,79.00,55.00,72.00,12.00,"https://Business,InnovationandSkills(excl.agencies).co.uk/GPGData",Firstname468 Lastname468 (Jobtitle 468),17/02/2015 00:00:00,"Business, Innovation and Skills (excl. agencies)",,Address line 468,,City468,Country468,Post Code468,,1
01/04/2014 00:00:00,58.00,16.00,83.00,72.00,48.00,58.00,2.00,70.00,38.00,66.00,20.00,14.00,87.00,29.00,https://CabinetOffice(excl.agencies).co.uk/GPGData,Firstname469 Lastname469 (Jobtitle 469),12/10/2014 00:00:00,Cabinet Office (excl. agencies),,Address line 469,,City469,Country469,Post Code469,,1
01/04/2014 00:00:00,90.00,61.00,17.00,43.00,59.00,28.00,86.00,12.00,62.00,34.00,4.00,30.00,79.00,84.00,https://CabotLearningFederation.co.uk/GPGData,Firstname470 Lastname470 (Jobtitle 470),15/06/2014 00:00:00,Cabot Learning Federation,,Address line 470,,City470,Country470,Post Code470,,1
01/04/2014 00:00:00,81.00,82.00,13.00,20.00,78.00,85.00,35.00,45.00,18.00,66.00,34.00,76.00,24.00,58.00,https://CaerphillyCountyBoroughCouncil.co.uk/GPGData,Firstname471 Lastname471 (Jobtitle 471),13/08/2014 00:00:00,Caerphilly County Borough Council,,Address line 471,,City471,Country471,Post Code471,,1
01/04/2014 00:00:00,13.00,74.00,63.00,53.00,98.00,9.00,82.00,19.00,9.00,99.00,76.00,42.00,8.00,55.00,https://CalderdaleMetropolitanBoroughCouncil.co.uk/GPGData,Firstname472 Lastname472 (Jobtitle 472),01/06/2014 00:00:00,Calderdale Metropolitan Borough Council,,Address line 472,,City472,Country472,Post Code472,,1
01/04/2014 00:00:00,61.00,60.00,40.00,77.00,18.00,13.00,16.00,22.00,32.00,38.00,40.00,97.00,83.00,72.00,https://Caldicot&WentloogeLevelsInternalDrainageBoard.co.uk/GPGData,Firstname473 Lastname473 (Jobtitle 473),29/05/2014 00:00:00,Caldicot & Wentlooge Levels Internal Drainage Board,,Address line 473,,City473,Country473,Post Code473,,1
01/04/2014 00:00:00,44.00,14.00,56.00,78.00,51.00,39.00,31.00,78.00,45.00,36.00,6.00,14.00,45.00,50.00,https://CamborneTownCouncil.co.uk/GPGData,Firstname474 Lastname474 (Jobtitle 474),04/07/2014 00:00:00,Camborne Town Council,,Address line 474,,City474,Country474,Post Code474,,1
01/04/2014 00:00:00,24.00,79.00,61.00,16.00,98.00,74.00,27.00,75.00,30.00,87.00,68.00,3.00,17.00,26.00,https://CambourneParishCouncil.co.uk/GPGData,Firstname475 Lastname475 (Jobtitle 475),01/09/2014 00:00:00,Cambourne Parish Council,,Address line 475,,City475,Country475,Post Code475,,1
01/04/2014 00:00:00,30.00,90.00,38.00,23.00,49.00,14.00,34.00,81.00,8.00,21.00,65.00,77.00,84.00,88.00,https://CambridgeshireFireAndRescueServices.co.uk/GPGData,Firstname292 Lastname292 (Jobtitle 292),29/10/2014 00:00:00,Cambridgeshire Fire And Rescue Services,,Address line 292,,City292,Country292,Post Code292,,1
01/04/2014 00:00:00,100.00,27.00,14.00,23.00,5.00,72.00,62.00,2.00,0.00,1.00,84.00,95.00,95.00,40.00,https://CambridgeshirePolice.co.uk/GPGData,Firstname293 Lastname293 (Jobtitle 293),01/10/2014 00:00:00,Cambridgeshire Police,,Address line 293,,City293,Country293,Post Code293,,1
